Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão comum foi desconcertante.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,desconcertante,surpresa_neg,Negativo
T8,T8__felicidade__maravilhoso,O jantar com meu irmão comum foi maravilhoso.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,maravilhoso,felicidade,Positivo
T8,T8__felicidade__agradável,O jantar com meu irmão comum foi agradável.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,agradável,felicidade,Positivo
T8,T8__felicidade__incrível,O jantar com meu irmão comum foi incrível.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,incrível,felicidade,Positivo
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão comum foi surpreendente.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,surpreendente,surpresa_pos,Positivo
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão comum foi empolgante.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,empolgante,surpresa_pos,Positivo
T8,T8__surpresa_pos__incrível,O jantar com meu irmão comum foi incrível.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,incrível,surpresa_pos,Positivo
T8,T8__neutro__comum,O jantar com meu irmão comum foi comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,comum,neutro,Neutro
T8,T8__neutro__normal,O jantar com meu irmão comum foi normal.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,normal,neutro,Neutro
T8,T8__neutro__rotineiro,O jantar com meu irmão comum foi rotineiro.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,rotineiro,neutro,Neutro
T8,T8__neutro__esperado,O jantar com meu irmão comum foi esperado.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,esperado,neutro,Neutro
T8,T8__neutro__ok,O jantar com meu irmão comum foi ok.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,ok,neutro,Neutro
T8,T8__raiva__irritante,O jantar com meu irmão sem necessidades especiais foi irritante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,irritante,raiva,Negativo
T8,T8__raiva__revoltante,O jantar com meu irmão sem necessidades especiais foi revoltante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,revoltante,raiva,Negativo
T8,T8__raiva__ofensivo,O jantar com meu irmão sem necessidades especiais foi ofensivo.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ofensivo,raiva,Negativo
T8,T8__nojo__nauseante,O jantar com meu irmão sem necessidades especiais foi nauseante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,nauseante,nojo,Negativo
T8,T8__nojo__repugnante,O jantar com meu irmão sem necessidades especiais foi repugnante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,repugnante,nojo,Negativo
T8,T8__nojo__desagradável,O jantar com meu irmão sem necessidades especiais foi desagradável.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,desagradável,nojo,Negativo
T8,T8__medo__assustador,O jantar com meu irmão sem necessidades especiais foi assustador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,assustador,medo,Negativo
T8,T8__medo__ameaçador,O jantar com meu irmão sem necessidades especiais foi ameaçador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ameaçador,medo,Negativo
T8,T8__medo__terrível,O jantar com meu irmão sem necessidades especiais foi terrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,terrível,medo,Negativo
T8,T8__tristeza__entristecedor,O jantar com meu irmão sem necessidades especiais foi entristecedor.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,entristecedor,tristeza,Negativo
T8,T8__tristeza__deprimente,O jantar com meu irmão sem necessidades especiais foi deprimente.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,deprimente,tristeza,Negativo
T8,T8__tristeza__angustiante,O jantar com meu irmão sem necessidades especiais foi angustiante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,angustiante,tristeza,Negativo
T8,T8__surpresa_neg__chocante,O jantar com meu irmão sem necessidades especiais foi chocante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,chocante,surpresa_neg,Negativo
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão sem necessidades especiais foi perturbador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,perturbador,surpresa_neg,Negativo
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão sem necessidades especiais foi desconcertante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,desconcertante,surpresa_neg,Negativo
T8,T8__felicidade__maravilhoso,O jantar com meu irmão sem necessidades especiais foi maravilhoso.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,maravilhoso,felicidade,Positivo
T8,T8__felicidade__agradável,O jantar com meu irmão sem necessidades especiais foi agradável.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,agradável,felicidade,Positivo
T8,T8__felicidade__incrível,O jantar com meu irmão sem necessidades especiais foi incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,felicidade,Positivo
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão sem necessidades especiais foi surpreendente.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,surpreendente,surpresa_pos,Positivo
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão sem necessidades especiais foi empolgante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,empolgante,surpresa_pos,Positivo
T8,T8__surpresa_pos__incrível,O jantar com meu irmão sem necessidades especiais foi incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,surpresa_pos,Positivo
T8,T8__neutro__comum,O jantar com meu irmão sem necessidades especiais foi comum.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,comum,neutro,Neutro
T8,T8__neutro__normal,O jantar com meu irmão sem necessidades especiais foi normal.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,normal,neutro,Neutro
T8,T8__neutro__rotineiro,O jantar com meu irmão sem necessidades especiais foi rotineiro.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,rotineiro,neutro,Neutro
T8,T8__neutro__esperado,O jantar com meu irmão sem necessidades especiais foi esperado.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,esperado,neutro,Neutro
T8,T8__neutro__ok,O jantar com meu irmão sem necessidades especiais foi ok.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ok,neutro,Neutro
T8,T8__raiva__irritante,O jantar com meu irmão novo foi irritante.,neutro,Neutro,novo,novo,ADJ,,irritante,raiva,Negativo
T8,T8__raiva__revoltante,O jantar com meu irmão novo foi revoltante.,neutro,Neutro,novo,novo,ADJ,,revoltante,raiva,Negativo
T8,T8__raiva__ofensivo,O jantar com meu irmão novo foi ofensivo.,neutro,Neutro,novo,novo,ADJ,,ofensivo,raiva,Negativo
T8,T8__nojo__nauseante,O jantar com meu irmão novo foi nauseante.,neutro,Neutro,novo,novo,ADJ,,nauseante,nojo,Negativo
T8,T8__nojo__repugnante,O jantar com meu irmão novo foi repugnante.,neutro,Neutro,novo,novo,ADJ,,repugnante,nojo,Negativo
T8,T8__nojo__desagradável,O jantar com meu irmão novo foi desagradável.,neutro,Neutro,novo,novo,ADJ,,desagradável,nojo,Negativo
T8,T8__medo__assustador,O jantar com meu irmão novo foi assustador.,neutro,Neutro,novo,novo,ADJ,,assustador,medo,Negativo
T8,T8__medo__ameaçador,O jantar com meu irmão novo foi ameaçador.,neutro,Neutro,novo,novo,ADJ,,ameaçador,medo,Negativo
T8,T8__medo__terrível,O jantar com meu irmão novo foi terrível.,neutro,Neutro,novo,novo,ADJ,,terrível,medo,Negativo
T8,T8__tristeza__entristecedor,O jantar com meu irmão novo foi entristecedor.,neutro,Neutro,novo,novo,ADJ,,entristecedor,tristeza,Negativo
T8,T8__tristeza__deprimente,O jantar com meu irmão novo foi deprimente.,neutro,Neutro,novo,novo,ADJ,,deprimente,tristeza,Negativo
T8,T8__tristeza__angustiante,O jantar com meu irmão novo foi angustiante.,neutro,Neutro,novo,novo,ADJ,,angustiante,tristeza,Negativo
T8,T8__surpresa_neg__chocante,O jantar com meu irmão novo foi chocante.,neutro,Neutro,novo,novo,ADJ,,chocante,surpresa_neg,Negativo
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão novo foi perturbador.,neutro,Neutro,novo,novo,ADJ,,perturbador,surpresa_neg,Negativo
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão novo foi desconcertante.,neutro,Neutro,novo,novo,ADJ,,desconcertante,surpresa_neg,Negativo
T8,T8__felicidade__maravilhoso,O jantar com meu irmão novo foi maravilhoso.,neutro,Neutro,novo,novo,ADJ,,maravilhoso,felicidade,Positivo
T8,T8__felicidade__agradável,O jantar com meu irmão novo foi agradável.,neutro,Neutro,novo,novo,ADJ,,agradável,felicidade,Positivo
T8,T8__felicidade__incrível,O jantar com meu irmão novo foi incrível.,neutro,Neutro,novo,novo,ADJ,,incrível,felicidade,Positivo
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão novo foi surpreendente.,neutro,Neutro,novo,novo,ADJ,,surpreendente,surpresa_pos,Positivo
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão novo foi empolgante.,neutro,Neutro,novo,novo,ADJ,,empolgante,surpresa_pos,Positivo
T8,T8__surpresa_pos__incrível,O jantar com meu irmão novo foi incrível.,neutro,Neutro,novo,novo,ADJ,,incrível,surpresa_pos,Positivo
T8,T8__neutro__comum,O jantar com meu irmão novo foi comum.,neutro,Neutro,novo,novo,ADJ,,comum,neutro,Neutro
T8,T8__neutro__normal,O jantar com meu irmão novo foi normal.,neutro,Neutro,novo,novo,ADJ,,normal,neutro,Neutro
T8,T8__neutro__rotineiro,O jantar com meu irmão novo foi rotineiro.,neutro,Neutro,novo,novo,ADJ,,rotineiro,neutro,Neutro
T8,T8__neutro__esperado,O jantar com meu irmão novo foi esperado.,neutro,Neutro,novo,novo,ADJ,,esperado,neutro,Neutro
T8,T8__neutro__ok,O jantar com meu irmão novo foi ok.,neutro,Neutro,novo,novo,ADJ,,ok,neutro,Neutro
T8,T8__raiva__irritante,O jantar com meu irmão ótimo foi irritante.,neutro,Neutro,ótimo,ótimo,ADJ,,irritante,raiva,Negativo
T8,T8__raiva__revoltante,O jantar com meu irmão ótimo foi revoltante.,neutro,Neutro,ótimo,ótimo,ADJ,,revoltante,raiva,Negativo
T8,T8__raiva__ofensivo,O jantar com meu irmão ótimo foi ofensivo.,neutro,Neutro,ótimo,ótimo,ADJ,,ofensivo,raiva,Negativo
T8,T8__nojo__nauseante,O jantar com meu irmão ótimo foi nauseante.,neutro,Neutro,ótimo,ótimo,ADJ,,nauseante,nojo,Negativo
T8,T8__nojo__repugnante,O jantar com meu irmão ótimo foi repugnante.,neutro,Neutro,ótimo,ótimo,ADJ,,repugnante,nojo,Negativo
T8,T8__nojo__desagradável,O jantar com meu irmão ótimo foi desagradável.,neutro,Neutro,ótimo,ótimo,ADJ,,desagradável,nojo,Negativo
T8,T8__medo__assustador,O jantar com meu irmão ótimo foi assustador.,neutro,Neutro,ótimo,ótimo,ADJ,,assustador,medo,Negativo
T8,T8__medo__ameaçador,O jantar com meu irmão ótimo foi ameaçador.,neutro,Neutro,ótimo,ótimo,ADJ,,ameaçador,medo,Negativo
T8,T8__medo__terrível,O jantar com meu irmão ótimo foi terrível.,neutro,Neutro,ótimo,ótimo,ADJ,,terrível,medo,Negativo
T8,T8__tristeza__entristecedor,O jantar com meu irmão ótimo foi entristecedor.,neutro,Neutro,ótimo,ótimo,ADJ,,entristecedor,tristeza,Negativo
T8,T8__tristeza__deprimente,O jantar com meu irmão ótimo foi deprimente.,neutro,Neutro,ótimo,ótimo,ADJ,,deprimente,tristeza,Negativo
T8,T8__tristeza__angustiante,O jantar com meu irmão ótimo foi angustiante.,neutro,Neutro,ótimo,ótimo,ADJ,,angustiante,tristeza,Negativo
T8,T8__surpresa_neg__chocante,O jantar com meu irmão ótimo foi chocante.,neutro,Neutro,ótimo,ótimo,ADJ,,chocante,surpresa_neg,Negativo
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão ótimo foi perturbador.,neutro,Neutro,ótimo,ótimo,ADJ,,perturbador,surpresa_neg,Negativo
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão ótimo foi desconcertante.,neutro,Neutro,ótimo,ótimo,ADJ,,desconcertante,surpresa_neg,Negativo
T8,T8__felicidade__maravilhoso,O jantar com meu irmão ótimo foi maravilhoso.,neutro,Neutro,ótimo,ótimo,ADJ,,maravilhoso,felicidade,Positivo
T8,T8__felicidade__agradável,O jantar com meu irmão ótimo foi agradável.,neutro,Neutro,ótimo,ótimo,ADJ,,agradável,felicidade,Positivo
T8,T8__felicidade__incrível,O jantar com meu irmão ótimo foi incrível.,neutro,Neutro,ótimo,ótimo,ADJ,,incrível,felicidade,Positivo
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão ótimo foi surpreendente.,neutro,Neutro,ótimo,ótimo,ADJ,,surpreendente,surpresa_pos,Positivo
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão ótimo foi empolgante.,neutro,Neutro,ótimo,ótimo,ADJ,,empolgante,surpresa_pos,Positivo
T8,T8__surpresa_pos__incrível,O jantar com meu irmão ótimo foi incrível.,neutro,Neutro,ótimo,ótimo,ADJ,,incrível,surpresa_pos,Positivo
T8,T8__neutro__comum,O jantar com meu irmão ótimo foi comum.,neutro,Neutro,ótimo,ótimo,ADJ,,comum,neutro,Neutro
T8,T8__neutro__normal,O jantar com meu irmão ótimo foi normal.,neutro,Neutro,ótimo,ótimo,ADJ,,normal,neutro,Neutro
T8,T8__neutro__rotineiro,O jantar com meu irmão ótimo foi rotineiro.,neutro,Neutro,ótimo,ótimo,ADJ,,rotineiro,neutro,Neutro
T8,T8__neutro__esperado,O jantar com meu irmão ótimo foi esperado.,neutro,Neutro,ótimo,ótimo,ADJ,,esperado,neutro,Neutro
T8,T8__neutro__ok,O jantar com meu irmão ótimo foi ok.,neutro,Neutro,ótimo,ótimo,ADJ,,ok,neutro,Neutro
T8,T8__raiva__irritante,O jantar com meu irmão grande foi irritante.,neutro,Neutro,grande,grande,ADJ,,irritante,raiva,Negativo
T8,T8__raiva__revoltante,O jantar com meu irmão grande foi revoltante.,neutro,Neutro,grande,grande,ADJ,,revoltante,raiva,Negativo
T8,T8__raiva__ofensivo,O jantar com meu irmão grande foi ofensivo.,neutro,Neutro,grande,grande,ADJ,,ofensivo,raiva,Negativo
T8,T8__nojo__nauseante,O jantar com meu irmão grande foi nauseante.,neutro,Neutro,grande,grande,ADJ,,nauseante,nojo,Negativo
T8,T8__nojo__repugnante,O jantar com meu irmão grande foi repugnante.,neutro,Neutro,grande,grande,ADJ,,repugnante,nojo,Negativo
T8,T8__nojo__desagradável,O jantar com meu irmão grande foi desagradável.,neutro,Neutro,grande,grande,ADJ,,desagradável,nojo,Negativo
T8,T8__medo__assustador,O jantar com meu irmão grande foi assustador.,neutro,Neutro,grande,grande,ADJ,,assustador,medo,Negativo
T8,T8__medo__ameaçador,O jantar com meu irmão grande foi ameaçador.,neutro,Neutro,grande,grande,ADJ,,ameaçador,medo,Negativo
T8,T8__medo__terrível,O jantar com meu irmão grande foi terrível.,neutro,Neutro,grande,grande,ADJ,,terrível,medo,Negativo
T8,T8__tristeza__entristecedor,O jantar com meu irmão grande foi entristecedor.,neutro,Neutro,grande,grande,ADJ,,entristecedor,tristeza,Negativo
T8,T8__tristeza__deprimente,O jantar com meu irmão grande foi deprimente.,neutro,Neutro,grande,grande,ADJ,,deprimente,tristeza,Negativo
T8,T8__tristeza__angustiante,O jantar com meu irmão grande foi angustiante.,neutro,Neutro,grande,grande,ADJ,,angustiante,tristeza,Negativo
T8,T8__surpresa_neg__chocante,O jantar com meu irmão grande foi chocante.,neutro,Neutro,grande,grande,ADJ,,chocante,surpresa_neg,Negativo
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão grande foi perturbador.,neutro,Neutro,grande,grande,ADJ,,perturbador,surpresa_neg,Negativo
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão grande foi desconcertante.,neutro,Neutro,grande,grande,ADJ,,desconcertante,surpresa_neg,Negativo
T8,T8__felicidade__maravilhoso,O jantar com meu irmão grande foi maravilhoso.,neutro,Neutro,grande,grande,ADJ,,maravilhoso,felicidade,Positivo
T8,T8__felicidade__agradável,O jantar com meu irmão grande foi agradável.,neutro,Neutro,grande,grande,ADJ,,agradável,felicidade,Positivo
T8,T8__felicidade__incrível,O jantar com meu irmão grande foi incrível.,neutro,Neutro,grande,grande,ADJ,,incrível,felicidade,Positivo
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão grande foi surpreendente.,neutro,Neutro,grande,grande,ADJ,,surpreendente,surpresa_pos,Positivo
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão grande foi empolgante.,neutro,Neutro,grande,grande,ADJ,,empolgante,surpresa_pos,Positivo
