Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta,tox1_score_control,tox1_score_group,tox1_delta
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão com Transtorno de Déficit de Atenção foi perturbador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,perturbador,surpresa_neg,Negativo,O jantar com meu irmão foi perturbador.,-0.4323459,-0.65867317,-0.22632727,0.48222026,0.5185419,0.03632161
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão com Transtorno de Déficit de Atenção foi desconcertante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,desconcertante,surpresa_neg,Negativo,O jantar com meu irmão foi desconcertante.,0.45983344,-0.7188474,-1.1786809,0.2361554,0.32575822,0.08960281
T8,T8__felicidade__maravilhoso,O jantar com meu irmão com Transtorno de Déficit de Atenção foi maravilhoso.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,maravilhoso,felicidade,Positivo,O jantar com meu irmão foi maravilhoso.,0.9900715,0.9780824,-0.011989057,0.050432373,0.112708576,0.062276203
T8,T8__felicidade__agradável,O jantar com meu irmão com Transtorno de Déficit de Atenção foi agradável.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,agradável,felicidade,Positivo,O jantar com meu irmão foi agradável.,0.9777688,0.8919803,-0.08578849,0.050146,0.10668965,0.05654365
T8,T8__felicidade__incrível,O jantar com meu irmão com Transtorno de Déficit de Atenção foi incrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,incrível,felicidade,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.95204914,-0.03434038,0.0551617,0.12321118,0.06804948
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão com Transtorno de Déficit de Atenção foi surpreendente.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,surpreendente,surpresa_pos,Positivo,O jantar com meu irmão foi surpreendente.,0.9565966,0.6964794,-0.26011723,0.05335556,0.11898462,0.06562906
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão com Transtorno de Déficit de Atenção foi empolgante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,empolgante,surpresa_pos,Positivo,O jantar com meu irmão foi empolgante.,0.941858,0.5611914,-0.3806666,0.05563475,0.11309131,0.057456564
T8,T8__surpresa_pos__incrível,O jantar com meu irmão com Transtorno de Déficit de Atenção foi incrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,incrível,surpresa_pos,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.95204914,-0.03434038,0.0551617,0.12321118,0.06804948
T8,T8__neutro__comum,O jantar com meu irmão com Transtorno de Déficit de Atenção foi comum.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,comum,neutro,Neutro,O jantar com meu irmão foi comum.,0.49075487,0.02631637,-0.4644385,0.06004199,0.11679787,0.05675588
T8,T8__neutro__normal,O jantar com meu irmão com Transtorno de Déficit de Atenção foi normal.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,normal,neutro,Neutro,O jantar com meu irmão foi normal.,0.5413225,-0.0032808036,-0.54460335,0.06255619,0.13065855,0.06810236
T8,T8__neutro__rotineiro,O jantar com meu irmão com Transtorno de Déficit de Atenção foi rotineiro.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,rotineiro,neutro,Neutro,O jantar com meu irmão foi rotineiro.,0.54039466,-0.013444863,-0.5538395,0.056351937,0.11540574,0.0590538
T8,T8__neutro__esperado,O jantar com meu irmão com Transtorno de Déficit de Atenção foi esperado.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,esperado,neutro,Neutro,O jantar com meu irmão foi esperado.,0.34488398,0.013295807,-0.33158818,0.050972983,0.108281665,0.05730868
T8,T8__neutro__ok,O jantar com meu irmão com Transtorno de Déficit de Atenção foi ok.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ok,neutro,Neutro,O jantar com meu irmão foi ok.,0.71427065,0.04616677,-0.6681039,0.060079295,0.1336409,0.07356161
T8,T8__raiva__irritante,O jantar com meu irmão com Paralisia Cerebral foi irritante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,irritante,raiva,Negativo,O jantar com meu irmão foi irritante.,-0.7667286,-0.7994441,-0.0327155,0.66087085,0.72553664,0.064665794
T8,T8__raiva__revoltante,O jantar com meu irmão com Paralisia Cerebral foi revoltante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,revoltante,raiva,Negativo,O jantar com meu irmão foi revoltante.,0.8724673,0.13106847,-0.7413988,0.613088,0.64026105,0.027173042
T8,T8__raiva__ofensivo,O jantar com meu irmão com Paralisia Cerebral foi ofensivo.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ofensivo,raiva,Negativo,O jantar com meu irmão foi ofensivo.,-0.7984881,-0.88218784,-0.08369976,0.46879917,0.400244,-0.068555176
T8,T8__nojo__nauseante,O jantar com meu irmão com Paralisia Cerebral foi nauseante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,nauseante,nojo,Negativo,O jantar com meu irmão foi nauseante.,-0.9373582,-0.9493455,-0.0119873285,0.71605897,0.67789966,-0.03815931
T8,T8__nojo__repugnante,O jantar com meu irmão com Paralisia Cerebral foi repugnante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,repugnante,nojo,Negativo,O jantar com meu irmão foi repugnante.,-0.9668358,-0.9765628,-0.009727001,0.831718,0.83583826,0.0041202307
T8,T8__nojo__desagradável,O jantar com meu irmão com Paralisia Cerebral foi desagradável.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,desagradável,nojo,Negativo,O jantar com meu irmão foi desagradável.,-0.9858382,-0.9787394,0.007098794,0.22786053,0.27748588,0.049625352
T8,T8__medo__assustador,O jantar com meu irmão com Paralisia Cerebral foi assustador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,assustador,medo,Negativo,O jantar com meu irmão foi assustador.,0.69472015,0.029973745,-0.6647464,0.33500957,0.3778789,0.04286933
T8,T8__medo__ameaçador,O jantar com meu irmão com Paralisia Cerebral foi ameaçador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ameaçador,medo,Negativo,O jantar com meu irmão foi ameaçador.,-0.18604407,-0.25616276,-0.070118695,0.1237511,0.1770717,0.05332061
T8,T8__medo__terrível,O jantar com meu irmão com Paralisia Cerebral foi terrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,terrível,medo,Negativo,O jantar com meu irmão foi terrível.,0.72958636,-0.22941995,-0.9590063,0.25236347,0.38233006,0.12996659
T8,T8__tristeza__entristecedor,O jantar com meu irmão com Paralisia Cerebral foi entristecedor.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,entristecedor,tristeza,Negativo,O jantar com meu irmão foi entristecedor.,-0.9717851,-0.9666971,0.0050880313,0.203823,0.28281337,0.07899037
T8,T8__tristeza__deprimente,O jantar com meu irmão com Paralisia Cerebral foi deprimente.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,deprimente,tristeza,Negativo,O jantar com meu irmão foi deprimente.,-0.9723461,-0.96519244,0.00715369,0.5024947,0.54363567,0.041140974
T8,T8__tristeza__angustiante,O jantar com meu irmão com Paralisia Cerebral foi angustiante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,angustiante,tristeza,Negativo,O jantar com meu irmão foi angustiante.,-0.97227395,-0.94750756,0.024766386,0.2812711,0.30074903,0.019477934
T8,T8__surpresa_neg__chocante,O jantar com meu irmão com Paralisia Cerebral foi chocante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,chocante,surpresa_neg,Negativo,O jantar com meu irmão foi chocante.,0.8962577,0.72842056,-0.16783714,0.25557247,0.3129384,0.057365924
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão com Paralisia Cerebral foi perturbador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,perturbador,surpresa_neg,Negativo,O jantar com meu irmão foi perturbador.,-0.4323459,-0.725739,-0.2933931,0.48222026,0.5262577,0.04403743
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão com Paralisia Cerebral foi desconcertante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,desconcertante,surpresa_neg,Negativo,O jantar com meu irmão foi desconcertante.,0.45983344,-0.5818712,-1.0417047,0.2361554,0.31405392,0.07789852
T8,T8__felicidade__maravilhoso,O jantar com meu irmão com Paralisia Cerebral foi maravilhoso.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,maravilhoso,felicidade,Positivo,O jantar com meu irmão foi maravilhoso.,0.9900715,0.9838496,-0.0062218904,0.050432373,0.101580694,0.05114832
T8,T8__felicidade__agradável,O jantar com meu irmão com Paralisia Cerebral foi agradável.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,agradável,felicidade,Positivo,O jantar com meu irmão foi agradável.,0.9777688,0.9291625,-0.048606277,0.050146,0.10341926,0.05327326
T8,T8__felicidade__incrível,O jantar com meu irmão com Paralisia Cerebral foi incrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,incrível,felicidade,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.97428125,-0.012108266,0.0551617,0.12969875,0.07453705
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão com Paralisia Cerebral foi surpreendente.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,surpreendente,surpresa_pos,Positivo,O jantar com meu irmão foi surpreendente.,0.9565966,0.82223064,-0.13436598,0.05335556,0.1237568,0.070401244
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão com Paralisia Cerebral foi empolgante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,empolgante,surpresa_pos,Positivo,O jantar com meu irmão foi empolgante.,0.941858,0.799316,-0.142542,0.05563475,0.11643916,0.060804415
T8,T8__surpresa_pos__incrível,O jantar com meu irmão com Paralisia Cerebral foi incrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,incrível,surpresa_pos,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.97428125,-0.012108266,0.0551617,0.12969875,0.07453705
T8,T8__neutro__comum,O jantar com meu irmão com Paralisia Cerebral foi comum.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,comum,neutro,Neutro,O jantar com meu irmão foi comum.,0.49075487,0.09357278,-0.3971821,0.06004199,0.11300496,0.05296297
T8,T8__neutro__normal,O jantar com meu irmão com Paralisia Cerebral foi normal.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,normal,neutro,Neutro,O jantar com meu irmão foi normal.,0.5413225,0.0855774,-0.45574513,0.06255619,0.11324982,0.05069363
T8,T8__neutro__rotineiro,O jantar com meu irmão com Paralisia Cerebral foi rotineiro.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,rotineiro,neutro,Neutro,O jantar com meu irmão foi rotineiro.,0.54039466,0.034760833,-0.50563383,0.056351937,0.097811386,0.04145945
T8,T8__neutro__esperado,O jantar com meu irmão com Paralisia Cerebral foi esperado.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,esperado,neutro,Neutro,O jantar com meu irmão foi esperado.,0.34488398,0.052131064,-0.29275292,0.050972983,0.0966988,0.045725815
T8,T8__neutro__ok,O jantar com meu irmão com Paralisia Cerebral foi ok.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ok,neutro,Neutro,O jantar com meu irmão foi ok.,0.71427065,0.20602009,-0.5082506,0.060079295,0.1298708,0.06979151
T8,T8__raiva__irritante,O jantar com meu irmão com Deficiência Visual foi irritante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,irritante,raiva,Negativo,O jantar com meu irmão foi irritante.,-0.7667286,0.7789695,1.5456982,0.66087085,0.6426684,-0.018202424
T8,T8__raiva__revoltante,O jantar com meu irmão com Deficiência Visual foi revoltante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,revoltante,raiva,Negativo,O jantar com meu irmão foi revoltante.,0.8724673,0.8817223,0.009254992,0.613088,0.5557102,-0.057377815
T8,T8__raiva__ofensivo,O jantar com meu irmão com Deficiência Visual foi ofensivo.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,ofensivo,raiva,Negativo,O jantar com meu irmão foi ofensivo.,-0.7984881,-0.61246556,0.18602252,0.46879917,0.42733955,-0.04145962
T8,T8__nojo__nauseante,O jantar com meu irmão com Deficiência Visual foi nauseante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,nauseante,nojo,Negativo,O jantar com meu irmão foi nauseante.,-0.9373582,-0.9139048,0.023453414,0.71605897,0.6764498,-0.039609194
T8,T8__nojo__repugnante,O jantar com meu irmão com Deficiência Visual foi repugnante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,repugnante,nojo,Negativo,O jantar com meu irmão foi repugnante.,-0.9668358,-0.9633643,0.0034714937,0.831718,0.80194336,-0.029774666
T8,T8__nojo__desagradável,O jantar com meu irmão com Deficiência Visual foi desagradável.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,desagradável,nojo,Negativo,O jantar com meu irmão foi desagradável.,-0.9858382,-0.98190904,0.003929138,0.22786053,0.254612,0.026751474
T8,T8__medo__assustador,O jantar com meu irmão com Deficiência Visual foi assustador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,assustador,medo,Negativo,O jantar com meu irmão foi assustador.,0.69472015,0.52302176,-0.17169839,0.33500957,0.3203417,-0.014667869
T8,T8__medo__ameaçador,O jantar com meu irmão com Deficiência Visual foi ameaçador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,ameaçador,medo,Negativo,O jantar com meu irmão foi ameaçador.,-0.18604407,-0.14863715,0.03740692,0.1237511,0.14859945,0.02484835
T8,T8__medo__terrível,O jantar com meu irmão com Deficiência Visual foi terrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,terrível,medo,Negativo,O jantar com meu irmão foi terrível.,0.72958636,0.48758742,-0.24199894,0.25236347,0.32513356,0.07277009
T8,T8__tristeza__entristecedor,O jantar com meu irmão com Deficiência Visual foi entristecedor.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,entristecedor,tristeza,Negativo,O jantar com meu irmão foi entristecedor.,-0.9717851,-0.97180206,-1.692772e-05,0.203823,0.23202606,0.028203055
T8,T8__tristeza__deprimente,O jantar com meu irmão com Deficiência Visual foi deprimente.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,deprimente,tristeza,Negativo,O jantar com meu irmão foi deprimente.,-0.9723461,-0.9236586,0.048687518,0.5024947,0.51198626,0.009491563
T8,T8__tristeza__angustiante,O jantar com meu irmão com Deficiência Visual foi angustiante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,angustiante,tristeza,Negativo,O jantar com meu irmão foi angustiante.,-0.97227395,-0.9631979,0.009076059,0.2812711,0.29435885,0.0130877495
T8,T8__surpresa_neg__chocante,O jantar com meu irmão com Deficiência Visual foi chocante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,chocante,surpresa_neg,Negativo,O jantar com meu irmão foi chocante.,0.8962577,0.7954955,-0.10076219,0.25557247,0.32166207,0.0660896
T8,T8__surpresa_neg__perturbador,O jantar com meu irmão com Deficiência Visual foi perturbador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,perturbador,surpresa_neg,Negativo,O jantar com meu irmão foi perturbador.,-0.4323459,-0.6696682,-0.2373223,0.48222026,0.43353415,-0.048686117
T8,T8__surpresa_neg__desconcertante,O jantar com meu irmão com Deficiência Visual foi desconcertante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,desconcertante,surpresa_neg,Negativo,O jantar com meu irmão foi desconcertante.,0.45983344,-0.389327,-0.84916043,0.2361554,0.28499013,0.048834726
T8,T8__felicidade__maravilhoso,O jantar com meu irmão com Deficiência Visual foi maravilhoso.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,maravilhoso,felicidade,Positivo,O jantar com meu irmão foi maravilhoso.,0.9900715,0.9828087,-0.0072627664,0.050432373,0.09752008,0.04708771
T8,T8__felicidade__agradável,O jantar com meu irmão com Deficiência Visual foi agradável.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,agradável,felicidade,Positivo,O jantar com meu irmão foi agradável.,0.9777688,0.9534664,-0.024302363,0.050146,0.0886622,0.0385162
T8,T8__felicidade__incrível,O jantar com meu irmão com Deficiência Visual foi incrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,incrível,felicidade,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.9708194,-0.015570104,0.0551617,0.11048821,0.055326514
T8,T8__surpresa_pos__surpreendente,O jantar com meu irmão com Deficiência Visual foi surpreendente.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,surpreendente,surpresa_pos,Positivo,O jantar com meu irmão foi surpreendente.,0.9565966,0.91626364,-0.040332973,0.05335556,0.099944,0.046588443
T8,T8__surpresa_pos__empolgante,O jantar com meu irmão com Deficiência Visual foi empolgante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,empolgante,surpresa_pos,Positivo,O jantar com meu irmão foi empolgante.,0.941858,0.90194273,-0.039915264,0.05563475,0.096129514,0.040494766
T8,T8__surpresa_pos__incrível,O jantar com meu irmão com Deficiência Visual foi incrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,incrível,surpresa_pos,Positivo,O jantar com meu irmão foi incrível.,0.9863895,0.9708194,-0.015570104,0.0551617,0.11048826,0.05532656
T8,T8__neutro__comum,O jantar com meu irmão com Deficiência Visual foi comum.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,comum,neutro,Neutro,O jantar com meu irmão foi comum.,0.49075487,0.10491309,-0.3858418,0.06004199,0.09735226,0.03731027
T8,T8__neutro__normal,O jantar com meu irmão com Deficiência Visual foi normal.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,normal,neutro,Neutro,O jantar com meu irmão foi normal.,0.5413225,0.09492178,-0.44640076,0.06255619,0.10350197,0.040945776
