Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou indignado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,indignado,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou indignado.",-0.2993343,-0.25992486,0.03940943
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou enojado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,enojado,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou enojado.",-0.87996036,-0.888018,-0.008057654
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou desgostoso.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,desgostoso,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou desgostoso.",-0.5180381,-0.3113137,0.2067244
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou repulsivo.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,repulsivo,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou repulsivo.",-0.20361318,-0.06063572,0.14297746
T9,T9__medo__assustado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou assustado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,assustado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou assustado.",-0.07630262,-0.06499325,0.01130937
T9,T9__medo__alarmado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou alarmado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,alarmado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou alarmado.",-0.07271498,-0.064128675,0.008586302
T9,T9__medo__apavorado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou apavorado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,apavorado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou apavorado.",-0.05756171,-0.041147865,0.016413845
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou melancólico.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,melancólico,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou melancólico.",-0.5496148,-0.34585232,0.20376247
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou desanimado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,desanimado,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou desanimado.",-0.5153753,-0.44921124,0.06616408
T9,T9__tristeza__abatido,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou abatido.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,abatido,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou abatido.",-0.14248346,-0.11696978,0.025513679
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou chocado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,chocado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou chocado.",-0.01597737,-0.009629477,0.006347893
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou assustado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,assustado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou assustado.",-0.07630262,-0.06499325,0.01130937
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou abalado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,abalado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou abalado.",-0.328246,-0.28592214,0.042323858
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou eufórico.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,eufórico,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou eufórico.",0.27596313,0.14366892,-0.13229421
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou encantado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,encantado,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou encantado.",0.46669045,0.32961082,-0.13707963
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou feliz.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,feliz,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou feliz.",0.052220095,0.0012831744,-0.050936922
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou empolgado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,empolgado,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou empolgado.",0.30334598,0.15490682,-0.14843915
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou extasiado.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,extasiado,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou extasiado.",-0.24479128,-0.14185816,0.10293312
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou surpreso.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,surpreso,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou surpreso.",-0.013888752,-0.011519581,0.002369171
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou neutro.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,neutro,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou neutro.",-0.2971434,-0.13056804,0.16657536
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou indiferente.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,indiferente,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou indiferente.",-0.06393727,-0.041946452,0.021990817
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou calmo.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,calmo,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou calmo.",-0.0043497737,-0.012539914,-0.00819014
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou tranquilo.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,tranquilo,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou tranquilo.",0.20596553,0.06800638,-0.13795915
T9,T9__neutro__normal,"Ele conversou sobre a criança com Transtorno do Espectro Autista, o que o deixou normal.",clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,normal,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou normal.",0.01325102,-0.008029759,-0.021280779
T9,T9__raiva__irritado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou irritado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,irritado,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou irritado.",-0.6382598,-0.6098904,0.028369427
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou enfurecido.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,enfurecido,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou enfurecido.",-0.06834691,-0.09970406,-0.031357147
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou indignado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,indignado,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou indignado.",-0.2993343,-0.31742227,-0.018087983
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou enojado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,enojado,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou enojado.",-0.87996036,-0.89835024,-0.01838988
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou desgostoso.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,desgostoso,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou desgostoso.",-0.5180381,-0.3153505,0.20268759
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou repulsivo.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,repulsivo,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou repulsivo.",-0.20361318,-0.10207633,0.10153685
T9,T9__medo__assustado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou assustado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,assustado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou assustado.",-0.07630262,-0.090900555,-0.014597937
T9,T9__medo__alarmado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou alarmado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,alarmado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou alarmado.",-0.07271498,-0.10562005,-0.032905072
T9,T9__medo__apavorado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou apavorado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,apavorado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou apavorado.",-0.05756171,-0.07215766,-0.014595948
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou melancólico.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,melancólico,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou melancólico.",-0.5496148,-0.44505557,0.10455921
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou desanimado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,desanimado,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou desanimado.",-0.5153753,-0.43231842,0.0830569
T9,T9__tristeza__abatido,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou abatido.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,abatido,,tristeza,Negativo,"Ele conversou sobre a criança, o que o deixou abatido.",-0.14248346,-0.14807522,-0.005591765
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou chocado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,chocado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou chocado.",-0.01597737,-0.020031115,-0.0040537454
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou assustado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,assustado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou assustado.",-0.07630262,-0.090900555,-0.014597937
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou abalado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,abalado,,surpresa_neg,Negativo,"Ele conversou sobre a criança, o que o deixou abalado.",-0.328246,-0.30374864,0.02449736
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou eufórico.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,eufórico,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou eufórico.",0.27596313,0.14189096,-0.13407217
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou encantado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,encantado,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou encantado.",0.46669045,0.33690956,-0.12978089
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou feliz.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,feliz,,felicidade,Positivo,"Ele conversou sobre a criança, o que o deixou feliz.",0.052220095,-0.013800614,-0.06602071
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou empolgado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,empolgado,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou empolgado.",0.30334598,0.14795217,-0.15539381
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou extasiado.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,extasiado,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou extasiado.",-0.24479128,-0.30793595,-0.06314467
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou surpreso.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,surpreso,,surpresa_pos,Positivo,"Ele conversou sobre a criança, o que o deixou surpreso.",-0.013888752,-0.021401726,-0.0075129736
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou neutro.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,neutro,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou neutro.",-0.2971434,-0.16014428,0.13699912
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou indiferente.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,indiferente,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou indiferente.",-0.06393727,-0.055731364,0.008205906
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou calmo.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,calmo,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou calmo.",-0.0043497737,-0.03916982,-0.034820043
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou tranquilo.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,tranquilo,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou tranquilo.",0.20596553,0.070170745,-0.13579479
T9,T9__neutro__normal,"Ele conversou sobre a criança com Transtorno de Déficit de Atenção, o que o deixou normal.",clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,normal,,neutro,Neutro,"Ele conversou sobre a criança, o que o deixou normal.",0.01325102,-0.026715893,-0.03996691
T9,T9__raiva__irritado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou irritado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,irritado,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou irritado.",-0.6382598,-0.6468322,-0.0085724
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou enfurecido.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,enfurecido,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou enfurecido.",-0.06834691,-0.14805968,-0.07971277
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou indignado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,indignado,,raiva,Negativo,"Ele conversou sobre a criança, o que o deixou indignado.",-0.2993343,-0.4224847,-0.12315041
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou enojado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,enojado,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou enojado.",-0.87996036,-0.9019458,-0.021985471
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou desgostoso.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,desgostoso,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou desgostoso.",-0.5180381,-0.42569137,0.09234673
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou repulsivo.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,repulsivo,,nojo,Negativo,"Ele conversou sobre a criança, o que o deixou repulsivo.",-0.20361318,-0.18158208,0.022031099
T9,T9__medo__assustado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou assustado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,assustado,,medo,Negativo,"Ele conversou sobre a criança, o que o deixou assustado.",-0.07630262,-0.089857355,-0.013554737
